,movieId,title,genre,year,writer,director,cast,rating,runtimes,countries,languages,production companies
664,809,Fled (1996),"Action,Adventure,Crime,Drama,Romance",1996.0,"Preston A. Whitmore II,","Kevin Hooks,","Laurence Fishburne,Stephen Baldwin,Will Patton,Robert John Burke,Robert Hooks,Victor Rivers,David Dukes,Ken Jenkins,Michael Nader,Brittney Powell,Salma Hayek,Steve Carlisle,Brett Rice,J. Don Ferguson,Kathy Payne,Robert Apisa,Gary Yates,Jon Huffman,Anderson Martin,Bob Hannah,Margo Moorer,Angela Elayne Gibbs,Michael Cary Hooks,Joe Torry,Bill Bellamy,RuPaul,Robby Preddy,Taurean Blacque,K. Addison Young,Libby Whittemore,Meredith Gordon,David Dwyer,Michael H. Moss,James Michael Hill,Tom Turbiville,Charles Gershon,Brannon Bates,Phonz Bass,Molli D. Gershon,Katie Glendinning,Karl D. Gardner,Mark S. Gardiner,William Lyle McMillan,Matt Wallace,Jay Amor,Kenny Endoso,Henry Kingi Jr.,Faye Yvette McQueen,Merritt Mitchell,Baby Norman,Irone Singleton,Monyque Thompson Scott,Edward Williams,",5.3,98,"USA,","English,","Metro-Goldwyn-Mayer,"
665,810,Kazaam (1996),"Comedy,Family,Fantasy,Musical",1996.0,"Paul Michael Glaser,Christian Ford,Roger Soffer,","Paul Michael Glaser,","Shaquille O'Neal,Francis Capra,Ally Walker,James Acheson,John Costelloe,Marshall Manesh,Fawn Reed,Mother Love,Brandon Durand,Wade Robson,Jake Glaser,Efren Ramirez,Jonathan Carrasco,Jesse Perez,Todd Sible,Juan Gabriel Reynoso,Said Faraj,Randall Bosley,Steven Barr,Spinderella,Kashi Barrett,Eboni Parson,Iris Burruss,Da Brat,Nicole Jackson,Altameza Reeves,Sandra Chriss,Shana Mangatal,Davidson King,Deborah Rennard,Kelly Duncan-Joiner,Bob Clendenin,Eugene McCarthy,Jeffrey Paul Johnson,Brad Wilson,Miguel Escobar,Hector Jimenez,Michael Wajacs,Rory Leidelmeyer,Charles Edward Bennett,Larry Clardy,Alan Baltes,Hernando Bansuelo,Maurizio Dotto,Jay Hopkins,Emmett James,Lucinda Lewis,Guy Marcot,Brandon Trost,Jason Trost,",2.8,93,"USA,","English,","Interscope Communications,Polygram Filmed Entertainment,Touchstone Pictures,"
666,813,Larger Than Life (1996),"Comedy,Family",1996.0,"Roy Blount Jr,Pen Densham,Garry Williams,","Howard Franklin,","Jerry Adler,Bill Murray,Richard Alan Baker,Richie Allan,Kimberly Thornton,Anita Gillette,Maureen Mueller,Jeremy Piven,Alex Neiwerth,Alfa-Betty Olsen,Carrie Houk,Harve Presnell,Tai,Earl Billings,Jeannine Hutchings,Roy Blount Jr.,Teddy Couch,Craig Hawksley,Norman McGowan,Morgan Hatch,Joseph Ribaudo,David Mitchell,Marco Emerson,Tracey Walter,Greg Lewis,Janeane Garofalo,Pat Hingle,Phyllis Shulman,Harry Governick,Keith David,Lois Smith,Rodney Bennett,Greg Ward,James Gale,Pat Mahoney,Bob 'Dutch' Holland,Darrel Bowen,Marvin Barker,Linda Fiorentino,Neal Lerner,Richard Arthur,Lois Hicks,Matthew McConaughey,Eugene Johnson,Margaret Smith,Joseph Palmas,Israel Juarbe,Hector Elias,Roy Keith,Ken Jones,Jesse D. Goins,Christopher Darga,Dirk Blocker,Anthony C. Steere,John Hauser,John Kilpatrick,Dennis T. Mooney,Star Townsend,Bob Bouchard,Mark Yerkes,James Withrow,Mark Chadwick,Matthew Love,Danny Castle,Chobi Gyorgy,Jimmy Hart,Tony Snegoff,Jack West,Clark Tucker,Lynn Wolf,Jennifer Caputo,Darlene Ava Williams,Svetla Krasteva,Karen Price,Chipper Lowell,Deon Aumaier,Richard Dubicki,Robert Wells,Belinda Stewart-Wilson,",5.5,93,"USA,","English,","United Artists Pictures,Trilogy Entertainment Group,RCS,Majestic Films International,TRM,"
667,816,Two Deaths (1995),"Drama,War",1995.0,"Stephen Dobyns,Allan Scott,","Nicolas Roeg,","Sonia Braga,Patrick Malahide,Ion Caramitru,Sevilla Delofski,Nickolas Grace,Michael Gambon,Ravil Isyanov,Matt Terdre,John Shrapnel,Karl Tessler,Lisa Orgolini,Niall Refoy,Andrew Tiernan,Rade Serbedzija,Laura Davenport,Amanda Royle,Charles Edmond,Luka Piljagic,",6.7,102,"UK,","English,","British Broadcasting Corporation,British Screen Productions,"
668,818,"Very Brady Sequel, A (1996)",Comedy,1996.0,"Sherwood Schwartz,Harry Elfont,Deborah Kaplan,Harry Elfont,Deborah Kaplan,James Berg,Stan Zimmerman,","Arlene Sanford,","Shelley Long,Gary Cole,Christopher Daniel Barnes,Christine Taylor,Paul Sutera,Jennifer Elise Cox,Jesse Lee Soffer,Olivia Hack,Henriette Mantel,Tim Matheson,Whip Hubley,Whitney Rydbeck,Sue Casey,Gregory White,RuPaul,Diana Theodore,David Ramsey,Phil Buckman,Steven Gilborn,Michael D. Weatherred,Yvonne Farrow,Zsa Zsa Gabor,Skip O'Brien,Jennifer Aspen,Ian M. Galespie,Brian Van Holt,Bodhi Elfman,Richard Belzer,Connie Ray,Don Nahaku,Anthony J. Silva Jr.,Laura Weekes,Bill Applebaum,Michael Lundberg,Sidney S. Liufau,John Hillerman,Barbara Eden,Maureen McCormick,Rosie O'Donnell,Alan Seabock,David Spade,",5.6,90,"USA,","English,","Ladd Company, The,Paramount Pictures,"
669,820,"Death in the Garden (Mort en ce jardin, La) (1956)","Adventure,Drama",1956.0,"Luis Alcoriza,Luis Buñuel,Raymond Queneau,Raymond Queneau,Gabriel Arout,José-André Lacour,","Luis Buñuel,","Simone Signoret,Charles Vanel,Georges Marchal,Michel Piccoli,Tito Junco,Raúl Ramírez,Luis Aceves Castañeda,Jorge Martínez de Hoyos,Alberto Pedret,Marc Lambert,Stefani,Michèle Girardon,José Chávez,Federico Curiel,Alicia del Lago,Manuel Dondé,Enedina Díaz de León,Agustín Fernández,Leonor Gómez,Guillermo Hernández,Chel López,José Muñoz,Francisco Reiguera,",6.9,104,"France,Mexico,","French,","Dismage,Producciones Tepeyac,"
670,824,Kaspar Hauser (1993),"Drama,History,Mystery",1993.0,"Peter Sehr,","Peter Sehr,","André Eisermann,Udo Samel,Jeremy Clyde,Katharina Thalbach,Cécile Paoli,Hansa Czypionka,Hermann Beyer,Dieter Mann,Johannes Silberschneider,Peter Lohmeyer,Tilo Nest,Dieter Laser,Uwe Ochsenknecht,Anja Schiller,Gerd Lohmeyer,Franz Baumgartner,Valerie Vail,Jan Skvor,Oldrich Vlach,Jennifer Chamberlain,Ladislav Krecmer,Oldrich Slavík,Eva Zabelicka,Jirí Schmitzer,Jan Kehár,Milan Vágner,Barbora Lukesová,Václav Mares,Oldrich Bartik,Dana Bartunková,Katerina Brozová,Milan Charvat,Jaroslav Durek,Alice Dvoráková,Milan Findejs,Karel Hábl,Stanislav Hájek,Karel Hlusicka,Karel Huraib,Gabriela Jezková,Josef Jurásek,Lubomír Kostelka,Václav Kozibraska,Jan Kucera,Václav Legner,Jirí Lír,Petra Mastalirova,Svatopluk Matyás,Jan Morávek,Jan Nemejovský,Lucie Novakova,Hana Packertová,Rudolf Pechan,Milan Riehs,Ladislav Samlot,Petr Skarke,Lubomíra Sonková,Zdenek Srstka,Milan Vachalec,Marketa Voborilova,Jaromir Bartunek,Vitezslav Bouchner,Zdenek Cernín,Jirí Ded,Marcela Dürrová,Barbara Francova,Jan Grygar,Roman Hájek,Zdena Herfortová,Milan Horský,Anna Jelinkova,Antonin Julinek,Jirí Jurka,Václav Kotva,Dr. Tmil Krizek,Petra Laznickova,Zdenek Lhoták,Alois Liskutín,Zoja Matulikova,Václav Maurer,Martin Morávek,Jan Novák,Gustav Oplustil,Zora Pavlovskova,Jan Pohan,Bretislav Rychlík,Josef Seveg,Jan Slovák,Oldrich Srajer,Josef Stefl,Bohumil Vávra,Václav Vodák,Frantisek Vondracek,Václav Vydra,Vladislav Wimmer,Gustav Vondracek,Miroslav Vylet,Frantisek Zacharník,",7.0,139,"Germany,Austria,Sweden,","German,","Arte,LFA,Multimedia Gesellschaft für Audiovisuelle Information mbH,Sveriges Television,Telepool,Westdeutscher Rundfunk,Österreichischer Rundfunk,"
671,828,"Adventures of Pinocchio, The (1996)","Adventure,Drama,Family,Fantasy,Musical",1996.0,"Sherry Mills,Steve Barron,Tom Benedek,Barry Berman,Carlo Collodi,","Steve Barron,","Martin Landau,Jonathan Taylor Thomas,Geneviève Bujold,Udo Kier,Bebe Neuwirth,Rob Schneider,Corey Carrier,Marcello Magni,Dawn French,Richard Claxton,Griff Rhys Jones,John Sessions,Jean-Claude Drouot,Jean-Claude Dreyfus,Teco Celio,Wilfred Benaïche,Erik Averlont,David Doyle,Vladimir Koval,Daniela Tolkien,Anita Zagaria,Liliyan Malkina,Václav Vydra,Petr Bednar,Stefan Weclawek,Zdenek Podhurský,Jirí Kvasnický,Gorden Lovitt,Jan Slovák,Dean Cook,Joe Swash,Oliver Barron,Jake Court,Luke DeLeon,Kevin Dorsey,Thomas Orange,Sean Woodward,Jirí Patocka,Lída Vlásková,Pavel Kocí,Jerry Hadley,Gary Martin,Brian May,Spencer Proffer,Peter Malandrone,Justin Shirley-Smith,Jim Beach,Julie Glover,Peter Locke,Robert Lee,Suzanne DuBarry,Michael Gregory,Mike Scanlan,Claudia Vaseková,Stevie Wonder,",5.3,Argentina:92,"UK,USA,France,Germany,Czech Republic,","Italian,English,","New Line Cinema,Savoy Pictures,Twin Continental Films,Pangaea Holdings,Dieter Geissler Filmproduktion,Allied Pinocchio Productions Ltd.,Barrandov Studios,Cinevox Filmproduktion GmbH,"
672,829,Joe's Apartment (1996),"Comedy,Fantasy,Musical,Sci-Fi",1996.0,"John Payson,John Payson,","John Payson,","Jerry O'Connell,Megan Ward,Billy West,Reginald Hudlin,Jim Turner,Pepa,Robert Vaughn,Don Ho,Jim Sterling,Shiek Mahmud-Bey,David Huddleston,Frank Bello,Lord Kayson,Alex Molina,Wayman Ezell,Vincent Pastore,Rose Kimmel,Cynthia Neilson,Tracy Vilar,John Palomino,Willi One Blood,William Preston,Michael Mandel,Roy Milton Davis,Edward Rosado,Desiree Casado,Salvatore Paul Piro,Peter Yoshida,Stewart Russell,Rae C. Wright,Toukie Smith,Tommy Hollis,Scott Bigelow,Christopher Durang,Dale Goodson,Patricia O'Connell,Fanni Green,Peggy Healey,Cristina Martinez,Jon Spencer,Jens Jurgensen,Hollis Yungblut,Nick Zedd,Solange Monnier,Paul Bartel,Moby,William Wegman,Glenn Kubota,Rick Aviles,Vebe Borge,Dave Chappelle,Godfrey,Kenan Moran,Jennie Moreau,Tim Blake Nelson,Mark Rosenthal,James Stauffer,John Tereile,Kevin Weist,Geoffrey Whelan,BD Wong,Tawatha Agee,Sean Altman,Don Blackman,Carter Burwell,Barry Carl,Regina Cooper,Babi Floyd,Elliott Kerman,Scott Leonard,Melvern Mackell,Mark Palermo,Billy Straus,Jeff Thacher,J.C. White,Tyrita White,Wayne Wilkins,Michael Winther,Carol Woods,Americus Abesamis,Brother Eden Douglas,Richard Hull,Billy Malone,John Nesci,Nina Onuora,",5.4,80,"USA,","English,Spanish,","Geffen Pictures,MTV Films,MTV Networks,Viacom International,Warner Bros.,"
673,830,"First Wives Club, The (1996)",Comedy,1996.0,"Olivia Goldsmith,Robert Harling,","Hugh Wilson,","Goldie Hawn,Bette Midler,Diane Keaton,Maggie Smith,Sarah Jessica Parker,Dan Hedaya,Stockard Channing,Victor Garber,Stephen Collins,Elizabeth Berkley,Marcia Gay Harden,Bronson Pinchot,Jennifer Dundas,Eileen Heckart,Philip Bosco,Rob Reiner,James Naughton,Ari Greenberg,Aida Linares,Ivana Trump,Kathie Lee Gifford,Gloria Steinem,Ed Koch,Lea DeLaria,Debra Monk,Jennfer Lam,Christopher Burge,Stephen Pearlman,J. Smith-Cameron,Walter Bobbie,Kate Burton,Gregg Edelman,Mark Nelson,Harsh Nayyar,Sue Simmons,Timothy Olyphant,Edward Hibbert,Teresa DePriest,Johnny Sanchez,J.K. Simmons,Stephen Mendillo,Robin Morse,Peter Frechette,Mark Perman,George Vlachos,Armand Dahan,Michele Brilliant,Dina Spybey-Waters,Adria Tennor,Juliehera Destefano,Marla Sucharetza,Paul Hecht,Anne Shropshire,Chelsea Altman,Eric Martin Brown,Nancy Ticotin,Roxane Barlow,Amy Heggins,Elizabeth Bracco,Jon Stewart,Diana Brownstone,Richard Council,Deanna Dys,Jeff Eigen,Olivia Goldsmith,Robert Ierardi,Mizan Kirby,Heather Locklear,John Romano,Bonnie Rose,Matilda Szydagis,Hugh Wilson,",6.2,103,"USA,","English,","Paramount Pictures,"
674,831,Stonewall (1995),"Comedy,Drama,Romance",1995.0,"Rikki Beadle Blair,Martin Duberman,","Nigel Finch,","Guillermo Díaz,Frederick Weller,Brendan Corbalis,Duane Boutte,Bruce MacVittie,Peter Ratray,Dwight Ewell,Matthew Faber,Michael McElroy,Luis Guzmán,Joey Dedio,Tim Artz,Isaiah Washington,Candis Cayne,David Drumgold,Keith Levy,Fenton Lawless,Meg Gibson,Vince Cupone,George Rafferty,Nicole Ari Parker,Chuck Pfeiffer,Gerry Becker,José Zúñiga,Emmanuel Xuereb,Doug Barron,John Ventimiglia,Peter Davies,John Doman,Joseph Mosso,Rennie Pincus,Gabriel Mann,Aida Turturro,Stan Tracy,Steve Itkin,Tony Ray Rossi,Gaetano LoGiudice,Robert Loudon,Bob Kobler,Queen Allyson Allante,Thomas Lanigan-Schmidt,Randolfe Wicker,Sascha Loren,Jimmy Ashmore,Christian Borle,Mickey Deans,Dana Eshghi,Brian Ferrari,Brian A. Kates,Darren Ross,Steven Wishnoff,",6.8,99,"UK,USA,","English,","British Broadcasting Corporation (BBC),BBC Arena,Killer Films,"
675,832,Ransom (1996),"Crime,Thriller",1996.0,"Cyril Hume,Richard Maibaum,Richard Price,Alexander Ignon,","Ron Howard,","Mel Gibson,Rene Russo,Brawley Nolte,Gary Sinise,Delroy Lindo,Lili Taylor,Liev Schreiber,Donnie Wahlberg,Evan Handler,Nancy Ticotin,Michael Gaston,Kevin Neil McCready,Paul Guilfoyle,Allen Bernstein,José Zúñiga,Dan Hedaya,Iraida Polanco,John Ortiz,Mike Hodge,Paul Geier,Louisa Marie,Edward Francis Joseph,A.J. Benza,Peter Anthony Tambakis,Tony Hoty,Daniel May Wong,John Short,Ed Jupp Jr.,Stephen Oates,Gene Harrison,Mick O'Rourke,Henry Kingi Jr.,Roy Farfel,Lex D. Geddings,Donna Hanover,Rosanna Scotto,Tony Potts,John Finnerty,Todd Hallowell,Joe Bacino,Carl S. Redding,James Georgiades,Christian Maelen,David Vadim,Addie O'Donnell,Judy Hudson,Mitzie Pratt,Lynne Redding,Michael Countryman,Chris Lopata,John Hartmann,Anton Evangelista,Richard Price,Joseph Badalucco Jr.,Dell Maara,Tommy Allen,John Dorish,Vincent J. Burns,Brad Brewer,Darren Brown,Marvin Brown,Glenn King,Cheryl Howard,James Ritz,Anna Marie Wieder,Joan D. Lowry,Craig Castaldo,Teodorina Bello,Jane Jenkins,Lori Tan Chinn,Carl Don,Nathaniel Freeman,Phil Parolisi,Rafael Osorio,Leslie Devlin,Lewis Dodley,John Brian Rogers,Jeffrey H. Kaufman,Mark Smith,James Patrick Whalen Sr.,Kim Snyder,Panicker Upendran,Eric Attio,Steve Axelrod,Carl Burrows,Glenn J. Cohen,Brian Donahue,Jeff Eigen,Philippe Hartmann,Marshall Dancing Elk Lucas,Rawleigh Moreland,Christopher Tracy,Keith Leon Williams,Robert 'Bobby Z' Zajonc,",6.6,121,"USA,","English,","Touchstone Pictures,Imagine Entertainment,Ransom Productions,"
676,833,High School High (1996),"Comedy,Crime,Romance",1996.0,"David Zucker,Robert LoCash,Pat Proft,","Hart Bochner,","Jon Lovitz,Tia Carrere,Louise Fletcher,Mekhi Phifer,Malinda Williams,Guillermo Díaz,Lexie Bigham,Gil Espinoza,John Neville,Brian Hooks,Natasha Gregson Wagner,Marco Rodríguez,Nicholas Worth,Eric Allan Kramer,Lu Elrod,Eve Sigall,Michael D. Nye,Jeannie Pepper,McNally Sagal,Mallory Sandler,Carlos Flores-Recinos,Sonya Eddy,Adam Otokiti,Saemi Nakamura,Marabina Jaimes,Baoan Coleman,Michelle Jones,Vernon P. Burton,Pat Harvey,Christian Mills,Susan Breslau,John Ducey,Ricky Harris,Steven Kent,Christopher J. Keene,Thom Barry,Abdul Goznobi,Jeff Wright,Shauna Robertson,Kotoko Kawamura,Ali Hoiat,Charlotte Zucker,Jeremy Breslau,Ben Breslau,Isaac Ardolino,Io Perry,Allen J. Smith,Michael W. Williams,Nicole Ann Cohen,Mina Nims,Rachelle Roderick,Mark Swenson,Vitamin C,Stephen Cilurzo,Danielle Ardolino,Janeane Ardolino,Maureen Ardolino,Andy Lipkis,William Peña,Kim Perry,Francis P. Ruiz,Aaron Zucker,Burton Zucker,Michael Bower,Astrid Devi,Omega Kayne,Eric Lange,Jim Lau,Ed Lieberman,Sam Maccarone,Bern Martinez,Marin May,Francesca Poston,Lobo Sebastian,Dwayne Winstead,",5.5,86,"USA,","English,","TriStar Pictures,Zucker Brothers Productions,"
677,834,Phat Beach (1996),Comedy,1996.0,"Cleveland O'Neal III,Brian E. O'Neal,Doug Ellin,Brian E. O'Neal,Ben Morris,","Doug Ellin,","Jermaine 'Huggy' Hopkins,Claudia Kaleem,Candice Merideth,Alma Collins,Eric Fleeks,Brian Hooks,Lawrence LeJohn,Panthere,Kate Ann Haney,Nicole Amaral,Tanya Reid,Bud O'Neal,Coolio,Tamara Nicole Bennett,Glenise Brathwaite,Devin Deray,Gregg Vance,Sean Welton,Paul Tranghese,Corey Anne Chang,Glori Gold,Sabrina De Pina,Jennifer Lucienne,Tommy 'Tiny' Lister,Chad Edward McDaniel,Domonique Garcia,Tre Black,Angelique Perrin,Y?N-Vee,Nic-Nam,Sonshine,Vayne,Yesz,Eric F Donald,Erika Guillory,Flip Schultz,",3.9,89,"USA,","English,","Connection III Entertainment,Live Entertainment,Orion Pictures,"
678,835,Foxfire (1996),Drama,1996.0,"Joyce Carol Oates,Elizabeth White,","Annette Haywood-Carter,","Hedy Burress,Angelina Jolie,Jenny Lewis,Jenny Shimizu,Sarah Rosenberg,Peter Facinelli,Dash Mihok,Michelle Brookhurst,Elden Henson,Cathy Moriarty,Richard Beymer,Fran Bennett,John Diehl,Chris Mulkey,Jay Acovone,Arwen Carter,Ever Carradine,María Celedonio,Raissa Fleming,T.J. Galash,Scott Gallegos,Jason Wilhite,Kaci Garcia,Wesley Johnson,Rick Jones,Joel David Moore,Betty Moyer,Barbara Niven,Steven Clark Pachosa,Stuart Regen,Lori Rogers,Burl Ross,Shiloh Strong,Rasa Yurchis,Alexander Emmert,James W. Grimes,",6.1,102,"USA,","English,","Chestnut Hill Productions,Red Mullet Productions,Rysher Entertainment,"
679,836,Chain Reaction (1996),"Action,Drama,Sci-Fi,Thriller",1996.0,"Arne Schmidt,Rick Seaman,Josh Friedman,J.F. Lawton,Michael Bortman,","Andrew Davis,","Keanu Reeves,Morgan Freeman,Rachel Weisz,Fred Ward,Kevin Dunn,Brian Cox,Joanna Cassidy,Chelcie Ross,Nicholas Rudall,Tzi Ma,Krzysztof Pieczynski,Julie Pearl,Godfrey,Gene Barge,Nathan Davis,Aaron Williams,Daniel H. Friedman,Johnny Lee Davenport,James Sie,Joan Kohn,Juan Ramírez,Nydia Rodriguez Terracina,Scott Benjaminson,Ned Schmidtke,Randall Arney,Noelle Bou-Sliman,Joseph F. Kosala,Ron Dean,Miguel Nino,Turk Muller,Neil Flynn,Michael Skewes,Margaret Travolta,Jacqueline G. Arthur,Tom Mula,Denise Price,Rick Le Fevour,Charley Sherman,Gina Raffin,Pam Zekman,Lisa Tejero,David Pasquesi,John Drummond,Cathy Herd,Tell Draper,Danny Goldring,Eddie Bo Smith Jr.,Michael Gaylord James,Ken Moreno,Allen Hamilton,Dick Cusack,Nicholas Kusenko,David Michael Gee,Stanley M. Span,Ann Whitney,Rich Komenich,Afram Bill Williams,Will Zahrn,John W. Hardy,Mary Seibel,Nina Beesley,Michael Shannon,Billy Haynes,Walter Doggett,Jack Kandel,Timothy J. Maxwell,Leslie Mikol,Rio Zavala,Mark Morettini,Soseh Kevorkian,Christopher Holloway,Jim Ortlieb,Cheryl Hamada,Mike Gray,Joe Guastaferro,Thomas F. Evans,Stephen P. Conrad,Reese Foster,Larry Nazimek,Michael Wollner,",5.6,107,"USA,","English,","Chicago Pacific Entertainment,Twentieth Century Fox Film Corporation,Zanuck Company, The,"
680,837,Matilda (1996),"Comedy,Family,Fantasy",1996.0,"Roald Dahl,Nicholas Kazan,Robin Swicord,","Danny DeVito,","Mara Wilson,Danny DeVito,Rhea Perlman,Embeth Davidtz,Pam Ferris,Paul Reubens,Tracey Walter,Brian Levinson,Jean Speegle Howard,Sara Magdalin,R.D. Robb,Gregory R. Goliath,Fred Parnes,Kiami Davael,Leor Livneh Hackel,Jacqueline Steiger,Jimmy Karz,Michael Valentine,Liam Kearns,Mark Watson,Kira Spencer Cook,J.C. Alexander,Malone Brinton,Marion Dugan,Joshua Alvarez,Max E. Blum,Erin M. Gray,Misty L. Oppenheim,Christopher Shepard Hughes,Rachel Snow,Craig Lamar Traylor,Jennifer Key,Marty Bautista,Anthony Hernandez,Raina Cease,Jonathan Osser,Vinnie Buffolino,Marcella Sassano,Johnny Thomas III,Shannon Hughes,Christel Khalil,Cassie Colaw,Austin Stout,Cindy Tran,Jonathan Feyer,Alyssa Graham,Amanda Graham,Trevor Gallagher,James Gallagher,Kayla Fredericks,Kelsey Fredericks,Amanda Fein,Caitlin Fein,Nicholas Cox,Amanda Summers,Kristyn Summers,Phoebe Pearl,Kathy Barbour,Donna Spangler,Marianne Curan,Penny Holland,Richard E. Coe,Sabrina Bryan,Trevor Coppola,Cheri Darbon,Simon Jones,Jon Lovitz,Christopher Villar,",6.8,98,"USA,","English,","TriStar Pictures,Jersey Films,"
681,838,Emma (1996),"Comedy,Drama,Romance",1996.0,"Jane Austen,Douglas McGrath,","Douglas McGrath,","Gwyneth Paltrow,James Cosmo,Greta Scacchi,Alan Cumming,Denys Hawthorne,Sophie Thompson,Jeremy Northam,Toni Collette,Kathleen Byron,Phyllida Law,Edward Woodall,Brett Miley,Brian Capron,Karen Westwood,Paul Williamson,Polly Walker,Rebecca Craig,Ewan McGregor,Angela Down,John Franklyn-Robbins,Juliet Stevenson,Ruth Jones,Lee Boardman,Tony Miller,",6.8,120,"UK,USA,","English,","Miramax,Matchmaker Films,Haft Entertainment,"
682,839,"Crow: City of Angels, The (1996)","Action,Fantasy,Thriller,Crime",1996.0,"James O'Barr,David S. Goyer,","Tim Pope,","Vincent Perez,Mia Kirshner,Richard Brooks,Iggy Pop,Thomas Jane,Vincent Castellanos,Thuy Trang,Eric Acosta,Ian Dury,Tracey Ellis,Beverley Mitchell,Aaron Thell Smith,Alan Gelfant,Shelly Desai,Holley Chant,Kerry Rossall,Reynaldo Duran,Danny Verduzco,Maria Julia Moran,Chino Moreno,Chi Cheng,Stephen Carpenter,Abe Cunningham,Ace Cheverez,",4.5,84,"USA,","English,","Bad Bird Productions,Dimension Films,Jeff Most Productions,Miramax,"
683,840,House Arrest (1996),"Comedy,Family",1996.0,"Michael Hitchcock,","Harry Winer,","Kyle Howard,Herbert Russell,Jamie Lee Curtis,Kevin Pollak,Amy Sakasitz,Mooky Arizona,Caroline Aaron,Alex Seitz,Josh Wolford,Wallace Shawn,Jennifer Love Hewitt,Patrika Darbo,Ray Walston,Christopher McDonald,Colleen Camp,Sheila McCarthy,Jennifer Tilly,K. Todd Freeman,Daniel Roebuck,Ben Stein,Michael Hitchcock,Rosie Winer,Jessica Frank,Shelley Hack,",5.7,108,"USA,","English,","Metro-Goldwyn-Mayer,Rysher Entertainment,"
684,841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",,,,,,,,,,
685,842,Tales from the Crypt Presents: Bordello of Blood (1996),"Comedy,Fantasy,Horror",1996.0,"William M. Gaines,Bob Gale,Robert Zemeckis,A L Katz,Gilbert Adler,","Gilbert Adler,","John Kassir,Dennis Miller,Erika Eleniak,Angie Everhart,Chris Sarandon,Corey Feldman,Aubrey Morris,Phil Fondacaro,William Sadler,Kiara Hunter,Leslie Ann Phillips,Juliet Reagh,Eli Gabay,Matt Hill,Eric Keenleyside,Kim Kondrashoff,Robert Munic,Gary Starr,Robin Douglas,Dorian Joe Clark,Rav Toor,Robert Rozen,Jennifer Jasey,Heather Hanson,Sibel Thrasher,Tom Pickett,Topaz Hasfal-Schou,Lovie Eli,Korrine St. Onge,Claire Marie Harvey,Lyne Hachey,Sheena Galloway,Kikka Ferguson,Melody Cherpaw,Sheila Mills,Natalie Ross,Angela Nesbitt-Dufort,Gloria Roy,Maria Marhoffer-Bains,Whoopi Goldberg,Kate McIntyre,Tobias Mehler,Iva Franks Singer,",5.3,87,"USA,","English,Spanish,","Universal City Studios,Tales From The Crypt Holdings,"
686,844,"Story of Xinghua, The (Xinghua san yue tian) (1994)","Drama,Romance",1994.0,"Ling Shi,","Li Yin,","Wenli Jiang,Xingli Niu,Shaojun Tian,Guoli Zhang,Haiyan Zhang,",6.6,90,"China,","Mandarin,","Youth Film Studio of Beijing Film Academy,"
687,845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",,,,,,,,,,
688,846,Flirt (1995),"Drama,Romance",1995.0,"Hal Hartley,","Hal Hartley,","Paul Austin,Robert John Burke,Martin Donovan,Erica Gimpel,Michael Imperioli,Holt McCallany,Lianna Pai,Harold Perrineau,Parker Posey,Bill Sage,Patricia Scanlon,Paul Schulze,Karen Sillas,Hannah Sullivan,José Zúñiga,Boris Aljinovic,Dominik Bender,Susie Bick,Jorg Biesler,Nils Brück,Bono Dost,Dwight Ewell,Peter Fitz,Amina Gusner,Jacob Klaffke,Sebastian Koch,Stefan Kolosko,Joy Kraft,Geno Lechner,Elina Löwensohn,Hasan Ali Mete,Lars Rudolph,Frank Schendler,Maria Schrader,Gerhard Severin,Susanna Simon,Sabine Svoboda,Hans Martin Stier,Yuri Aso,Tomoko Fujita,Toshizo Fujiwara,Chikako Hara,Junji Iijima,Morito Ikeda,Mansaku Ikeuchi,Kumiko Ishizuka,Yutaka Matsushige,Natsumi Mizuno,Masatoshi Nagase,Hirofumi Nakagawa,Miho Nikaido,Tetsuya Tabata,Meikyô Yamada,Kenji Yamaguchi,Tetsushi Yamazaki,Eri Yu,Hal Hartley,",6.3,85,"USA,Germany,Japan,","English,Japanese,German,","Neue Deutsche Filmgesellschaft,Olive Films,Olive Films,Pandora Filmproduktion,True Fiction Pictures,"
